row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely,strategy
5154,1054,20,117,75,2021,3,Portuguese Grand Prix,Autódromo Internacional do Algarve,Aston Martin,2021-05-02,3,22,26620,87464,10,11,13,0.0,5.0,3588.0,224.66666666667152,19.0,66,44,0.3333333333333333,1.852,0.297,1.1216411591751814,-1,0,Standard
5165,1054,830,9,75,2021,3,Portuguese Grand Prix,Autódromo Internacional do Algarve,Red Bull,2021-05-02,1,2,22718,108275,3,3,2,43.0,53.0,21571.0,0.0,2.0,66,64,0.030303030303030304,0.966,2.349,0.8072435949815117,0,0,Undercut
5193,1054,849,3,75,2021,3,Portuguese Grand Prix,Autódromo Internacional do Algarve,Williams,2021-05-02,1,2,21970,124268,18,17,18,0.0,0.0,28722.0,0.0,2.0,66,64,0.030303030303030304,1.335,0.923,0.948286325457301,1,0,Undercut
5203,1054,854,210,75,2021,3,Portuguese Grand Prix,Autódromo Internacional do Algarve,Haas F1 Team,2021-05-02,1,2,22019,124418,19,18,17,0.0,0.0,28099.0,0.0,2.0,66,64,0.030303030303030304,0.923,1.857,0.870038301707077,1,0,Undercut
5211,1055,20,117,4,2021,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Aston Martin,2021-05-09,1,21,23087,88530,13,13,13,0.0,5.0,3574.0,573.6666666666715,21.0,66,45,0.3181818181818182,1.264,1.061,0.926897471638009,0,0,Standard
5235,1055,847,3,4,2021,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2021-05-09,2,28,21919,87780,15,9,14,0.0,0.0,3089.0,439.0,19.0,66,38,0.42424242424242425,1.593,1.687,0.7578159457392301,6,0,Standard
5236,1055,849,3,4,2021,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2021-05-09,1,9,26672,114725,19,18,16,0.0,0.0,28688.0,4988.3333333333285,9.0,66,57,0.13636363636363635,0.084,37.245,0.948656433877713,1,1,Emergency
5240,1055,853,210,4,2021,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Haas F1 Team,2021-05-09,2,42,22502,89125,20,19,19,0.0,0.0,4741.0,1141.0,20.0,66,24,0.6363636363636364,14.16,,,1,0,Standard
5248,1056,815,9,6,2021,5,Monaco Grand Prix,Circuit de Monaco,Red Bull,2021-05-23,1,35,24548,92675,9,4,4,32.0,112.0,18123.0,209.33333333332848,35.0,78,43,0.44871794871794873,3.39,4.361,0.4143227961668661,5,0,Overcut
5270,1057,8,51,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Alfa Romeo,2021-06-06,2,47,15064,139263,14,11,10,0.0,1.0,33662.0,1132.0,34.0,51,4,0.9215686274509803,1.348,2.067,0.7519458943337578,3,1,Standard
5276,1057,815,9,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Red Bull,2021-06-06,2,47,15277,136165,6,1,1,44.0,149.0,31478.0,78.0,34.0,51,4,0.9215686274509803,,0.716,,5,1,Standard
5277,1057,815,9,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Red Bull,2021-06-06,3,48,1998466,186897,6,1,1,44.0,149.0,82210.0,10508.666666666672,1.0,51,3,0.9411764705882353,,1.407,,5,1,Emergency
5279,1057,817,1,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,McLaren,2021-06-06,2,47,14994,139455,13,9,9,24.0,80.0,33742.0,411.3333333333285,36.0,51,4,0.9215686274509803,5.456,2.367,0.45189496862359313,4,1,Overcut
5289,1057,841,51,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Alfa Romeo,2021-06-06,2,34,20193,165155,20,15,11,1.0,1.0,57838.0,44112.33333333334,32.0,51,17,0.6666666666666666,0.685,1.425,1.0058429441096393,5,0,Standard
5296,1057,844,6,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Ferrari,2021-06-06,2,47,15092,133338,1,5,4,40.0,78.0,27956.0,184.66666666667152,38.0,51,4,0.9215686274509803,2.542,2.625,0.5581884382484082,-4,1,Overcut
5303,1057,847,3,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Williams,2021-06-06,3,47,21438,135933,15,14,17,0.0,0.0,29974.0,982.0,13.0,51,4,0.9215686274509803,0.56,10.248,0.729930335193493,1,1,Standard
5309,1057,852,213,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,AlphaTauri,2021-06-06,3,48,2003526,185185,7,6,7,2.0,18.0,80246.0,10195.0,1.0,51,3,0.9411764705882353,2.419,2.232,0.6018891228110819,1,1,Emergency
5314,1057,853,210,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Haas F1 Team,2021-06-06,5,47,1828965,183753,18,17,14,0.0,0.0,76006.0,24196.666666666657,1.0,51,4,0.9215686274509803,135.888,,,1,1,Emergency
5316,1057,854,210,73,2021,6,Azerbaijan Grand Prix,Baku City Circuit,Haas F1 Team,2021-06-06,1,8,22440,113586,17,16,13,0.0,0.0,3879.0,171.0,8.0,51,43,0.1568627450980392,0.209,0.386,1.5486305808886454,1,0,Undercut
5329,1058,822,131,70,2021,8,Styrian Grand Prix,Red Bull Ring,Mercedes,2021-06-27,1,27,21752,72657,5,3,3,59.0,178.0,2811.0,497.3333333333285,27.0,71,44,0.38028169014084506,20.819,9.531,0.14078935845179125,2,0,Standard
5346,1059,4,214,34,2021,7,French Grand Prix,Circuit Paul Ricard,Alpine F1 Team,2021-06-20,1,18,31288,121622,9,15,8,13.0,25.0,21078.0,946.3333333333285,18.0,53,35,0.33962264150943394,6.502,2.122,0.4536052824521192,-6,0,Standard
5347,1059,8,51,34,2021,7,French Grand Prix,Circuit Paul Ricard,Alfa Romeo,2021-06-20,1,33,31327,122988,17,18,17,1.0,2.0,22394.0,912.3333333333285,33.0,53,20,0.6226415094339622,7.173,19.866,0.17027894657359813,-1,0,Overcut
5351,1059,822,131,34,2021,7,French Grand Prix,Circuit Paul Ricard,Mercedes,2021-06-20,1,17,30572,119129,3,4,4,47.0,148.0,20525.0,899.0,17.0,53,36,0.32075471698113206,15.245,8.729,0.16434288896690336,-1,0,Standard
5379,1060,840,117,70,2021,9,Austrian Grand Prix,Red Bull Ring,Aston Martin,2021-07-04,1,14,21391,74676,9,9,13,14.0,44.0,3670.0,526.6666666666715,14.0,71,57,0.19718309859154928,0.465,0.186,1.5257641770600119,0,0,Undercut
5380,1060,840,117,70,2021,9,Austrian Grand Prix,Red Bull Ring,Aston Martin,2021-07-04,2,46,21472,74296,9,15,13,14.0,44.0,4305.0,641.6666666666715,32.0,71,25,0.647887323943662,0.806,13.48,0.6227706295161004,-6,0,Overcut
5385,1060,844,6,70,2021,9,Austrian Grand Prix,Red Bull Ring,Ferrari,2021-07-04,1,34,21143,73495,12,6,8,58.0,108.0,3879.0,739.3333333333285,34.0,71,37,0.4788732394366197,1.542,8.71,0.4963776424249742,6,0,Standard
5388,1060,849,3,70,2021,9,Austrian Grand Prix,Red Bull Ring,Williams,2021-07-04,1,33,21152,75269,18,14,16,0.0,0.0,4655.0,214.33333333332848,33.0,71,38,0.4647887323943662,1.756,0.679,0.9584373171189222,4,0,Standard
5398,1061,8,51,9,2021,10,British Grand Prix,Silverstone Circuit,Alfa Romeo,2021-07-18,1,2,2062984,165159,13,9,15,1.0,2.0,28886.0,0.0,2.0,52,50,0.038461538461538464,2.59,1.328,0.7081047966382372,4,0,Standard
5420,1061,842,213,9,2021,10,British Grand Prix,Silverstone Circuit,AlphaTauri,2021-07-18,3,46,28180,93003,11,9,11,39.0,48.0,894.0,199.33333333332848,18.0,52,6,0.8846153846153846,1.012,1.096,0.9741171292853565,2,0,Standard
5429,1061,852,213,9,2021,10,British Grand Prix,Silverstone Circuit,AlphaTauri,2021-07-18,1,2,2075695,172335,16,15,10,9.0,48.0,28110.0,0.0,2.0,52,50,0.038461538461538464,2.508,1.96,0.6229005516348731,1,0,Standard
5455,1062,830,9,11,2021,11,Hungarian Grand Prix,Hungaroring,Red Bull,2021-08-01,4,20,21047,87006,3,10,9,185.0,289.0,3174.0,410.6666666666715,17.0,70,50,0.2857142857142857,1.17,8.577,0.5652463250808749,-7,0,Standard
5469,1062,842,213,11,2021,11,Hungarian Grand Prix,Hungaroring,AlphaTauri,2021-08-01,2,3,39839,1575476,5,10,5,39.0,49.0,1440273.0,23238.0,1.0,70,67,0.04285714285714286,0.608,0.624,1.237654094061711,-5,0,Undercut
5470,1062,842,213,11,2021,11,Hungarian Grand Prix,Hungaroring,AlphaTauri,2021-08-01,3,30,21295,85694,5,5,5,39.0,49.0,2869.0,300.3333333333285,27.0,70,40,0.42857142857142855,15.686,4.577,0.23923835225801865,0,0,Standard
5483,1062,853,210,11,2021,11,Hungarian Grand Prix,Hungaroring,Haas F1 Team,2021-08-01,2,2,1457420,189487,19,14,14,0.0,0.0,51693.0,0.0,1.0,70,68,0.02857142857142857,2.586,1.877,0.6264465312425547,5,0,Undercut
5485,1062,854,210,11,2021,11,Hungarian Grand Prix,Hungaroring,Haas F1 Team,2021-08-01,2,3,36813,1578155,20,9,12,0.0,0.0,1444715.0,23357.5,1.0,70,67,0.04285714285714286,0.883,0.608,1.1529579928292684,11,0,Undercut
5489,1064,1,131,39,2021,13,Dutch Grand Prix,Circuit Park Zandvoort,Mercedes,2021-09-05,3,70,19202,76335,2,2,2,202.5,310.5,3211.0,1000.6666666666715,31.0,72,2,0.9722222222222222,5.912,48.833,0.1647429497856173,0,0,Overcut
5492,1064,20,117,39,2021,13,Dutch Grand Prix,Circuit Park Zandvoort,Aston Martin,2021-09-05,1,10,18664,81791,15,16,13,35.0,53.0,3985.0,424.0,10.0,72,62,0.1388888888888889,1.692,0.167,1.2283690543945627,-1,0,Undercut
5510,1064,847,3,39,2021,13,Dutch Grand Prix,Circuit Park Zandvoort,Williams,2021-09-05,2,68,25533,82782,11,13,17,13.0,20.0,7154.0,1986.0,41.0,72,4,0.9444444444444444,2.557,0.447,0.972220792041312,-2,0,Standard
5528,1065,841,51,14,2021,14,Italian Grand Prix,Autodromo Nazionale di Monza,Alfa Romeo,2021-09-12,1,1,37190,129159,7,19,13,1.0,3.0,0.0,0.0,1.0,53,52,0.018867924528301886,6.988,,,-12,0,Standard
5558,1066,840,117,71,2021,15,Russian Grand Prix,Sochi Autodrom,Aston Martin,2021-09-26,1,12,30241,106628,7,7,11,24.0,59.0,4629.0,168.66666666667152,12.0,53,41,0.22641509433962265,1.794,0.141,1.2343339960363293,0,0,Standard
5578,1067,4,214,5,2021,16,Turkish Grand Prix,Istanbul Park,Alpine F1 Team,2021-10-10,1,30,29116,97424,5,16,16,58.0,103.0,2630.0,1240.6666666666715,30.0,58,28,0.5172413793103449,7.369,3.456,0.3439051058954211,-11,0,Standard
5584,1067,822,131,5,2021,16,Turkish Grand Prix,Istanbul Park,Mercedes,2021-10-10,1,37,22962,95037,1,1,1,151.0,397.5,1891.0,1033.0,37.0,58,21,0.6379310344827587,,11.107,,0,0,Standard
5592,1067,847,3,5,2021,16,Turkish Grand Prix,Istanbul Park,Williams,2021-10-10,1,35,23551,98537,13,16,15,16.0,23.0,3707.0,2232.6666666666715,35.0,58,23,0.603448275862069,1.262,23.372,0.4831173399400364,-3,0,Standard
5593,1067,849,3,5,2021,16,Turkish Grand Prix,Istanbul Park,Williams,2021-10-10,1,34,24104,102242,15,17,17,7.0,23.0,7353.0,2971.6666666666715,34.0,58,24,0.5862068965517241,15.573,7.743,0.17471632183301355,-2,0,Standard
5599,1069,4,214,69,2021,17,United States Grand Prix,Circuit of the Americas,Alpine F1 Team,2021-10-24,1,7,23576,104494,19,15,18,58.0,104.0,384.0,336.3333333333285,7.0,56,49,0.125,0.516,2.073,0.9850455108627616,4,0,Undercut
5600,1069,4,214,69,2021,17,United States Grand Prix,Circuit of the Americas,Alpine F1 Team,2021-10-24,2,28,23844,102779,19,11,18,58.0,104.0,-72.0,3056.3333333333285,21.0,56,28,0.5,10.732,1.774,0.44572722550810934,8,0,Standard
5606,1069,815,9,69,2021,17,United States Grand Prix,Circuit of the Americas,Red Bull,2021-10-24,1,12,25018,103229,3,2,3,135.0,397.5,1856.0,793.3333333333285,12.0,56,44,0.21428571428571427,6.383,9.429,0.23133276596284075,1,0,Standard
5624,1069,844,6,69,2021,17,United States Grand Prix,Circuit of the Americas,Ferrari,2021-10-24,2,32,23805,102603,4,3,4,116.0,232.5,1670.0,975.0,20.0,56,24,0.5714285714285714,13.692,7.851,0.18104583665631357,1,0,Standard
5634,1069,853,210,69,2021,17,United States Grand Prix,Circuit of the Americas,Haas F1 Team,2021-10-24,2,24,24611,107399,17,19,17,0.0,0.0,3697.0,3480.6666666666715,23.0,56,32,0.42857142857142855,33.369,,,-2,0,Standard
5635,1069,853,210,69,2021,17,United States Grand Prix,Circuit of the Americas,Haas F1 Team,2021-10-24,3,37,24169,107875,17,19,17,0.0,0.0,4280.0,174.66666666667152,13.0,56,19,0.6607142857142857,45.789,,,-2,0,Standard
5654,1070,841,51,32,2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Alfa Romeo,2021-11-07,1,16,22205,86592,11,8,11,1.0,7.0,3580.0,176.33333333332848,16.0,71,55,0.22535211267605634,2.588,0.578,0.9124203619161464,3,0,Standard
5658,1070,847,3,32,2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Williams,2021-11-07,1,15,21984,88101,16,12,16,16.0,23.0,4326.0,294.0,15.0,71,56,0.2112676056338028,4.869,2.338,0.4699673651639792,4,0,Standard
5687,1071,822,131,18,2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,Mercedes,2021-11-14,2,8,17837,132300,1,4,3,185.0,478.5,57463.0,19957.0,1.0,71,63,0.11267605633802817,1.849,1.899,0.6959468842876915,-3,1,Undercut
5690,1071,830,9,18,2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,Red Bull,2021-11-14,1,7,17916,119850,2,1,2,312.5,477.5,45379.0,4482.6666666666715,7.0,71,64,0.09859154929577464,,1.803,,1,1,Standard
5698,1071,839,214,18,2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,Alpine F1 Team,2021-11-14,1,7,19285,118491,8,9,8,46.0,106.0,42615.0,5105.6666666666715,7.0,71,64,0.09859154929577464,1.351,0.388,1.1458120096053308,-1,1,Undercut
5702,1071,840,117,18,2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,Aston Martin,2021-11-14,2,8,17935,132500,14,12,20,26.0,68.0,55861.0,19282.0,1.0,71,63,0.11267605633802817,1.618,1.426,0.7941721243694959,2,1,Undercut
5720,1071,846,1,18,2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,McLaren,2021-11-14,5,37,24211,79164,5,10,10,150.0,255.0,3634.0,187.66666666667152,29.0,71,34,0.5211267605633803,0.012,2.197,1.3009355361560553,-5,0,Standard
5728,1071,849,3,18,2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,Williams,2021-11-14,4,39,22958,80044,16,18,16,7.0,23.0,4321.0,553.0,26.0,71,32,0.5492957746478874,10.696,21.617,0.12971384489966659,-2,0,Standard
5738,1071,854,210,18,2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,Haas F1 Team,2021-11-14,2,8,18588,134141,18,15,18,0.0,0.0,56798.0,18503.33333333333,1.0,71,63,0.11267605633802817,0.911,1.012,1.0203041302160871,3,1,Undercut
5767,1072,840,117,77,2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Aston Martin,2021-12-05,1,9,27165,102354,18,16,11,34.0,77.0,6536.0,32.0,9.0,50,41,0.18,8.667,2.282,0.40813696961971996,2,0,Standard
5769,1072,840,117,77,2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Aston Martin,2021-12-05,3,15,1102979,199187,18,14,11,34.0,77.0,103369.0,422355.3333333333,2.0,50,35,0.3,2.054,1.42,0.740662564202482,4,1,Emergency
5775,1072,844,6,77,2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Ferrari,2021-12-05,2,13,999485,179190,4,6,7,152.0,297.5,85227.0,62104.33333333334,3.0,50,37,0.26,1.436,2.431,0.701969246879246,-2,1,Emergency
5780,1072,847,3,77,2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Williams,2021-12-05,1,9,20519,102388,14,17,19,16.0,23.0,6258.0,17.333333333328483,9.0,50,41,0.18,2.282,4.26,0.4948063292576399,-3,0,Standard
5802,1073,832,6,24,2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,Ferrari,2021-12-12,1,19,22213,92384,5,4,3,149.5,307.5,3073.0,625.3333333333285,19.0,58,39,0.3275862068965517,5.175,5.439,0.31724693841236945,1,0,Standard
5812,1073,846,1,24,2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,McLaren,2021-12-12,2,48,22173,89996,3,6,7,154.0,269.0,2043.0,53.66666666667152,31.0,58,10,0.8275862068965517,0.68,5.401,0.7514636849896965,-3,0,Overcut
5834,1074,822,51,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,Alfa Romeo,2022-03-20,2,36,25156,102299,6,7,6,0.0,0.0,3468.0,893.3333333333285,22.0,57,21,0.631578947368421,15.816,1.592,0.4452696432556883,-1,0,Standard
5845,1074,839,214,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,Alpine F1 Team,2022-03-20,1,14,30484,104080,11,8,7,0.0,0.0,3969.0,1079.3333333333285,14.0,57,43,0.24561403508771928,2.538,2.195,0.595634607848081,3,0,Standard
5846,1074,839,214,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,Alpine F1 Team,2022-03-20,2,30,25393,102618,11,9,7,0.0,0.0,4176.0,1368.6666666666715,16.0,57,27,0.5263157894736842,12.042,2.377,0.37279617383386365,2,0,Standard
5853,1074,844,6,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,Ferrari,2022-03-20,1,15,25012,102041,1,1,1,0.0,0.0,4188.0,1535.0,15.0,57,42,0.2631578947368421,,13.626,,0,0,Standard
5856,1074,846,1,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,McLaren,2022-03-20,1,24,24568,105759,13,17,15,0.0,0.0,4300.0,833.6666666666715,24.0,57,33,0.42105263157894735,5.023,1.385,0.5853174292396269,-4,0,Standard
5864,1074,848,3,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,Williams,2022-03-20,3,46,25055,132997,14,14,13,0.0,0.0,33972.0,12210.333333333328,11.0,57,11,0.8070175438596491,34.006,6.438,0.1630112746622916,0,1,Emergency
5865,1074,849,3,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,Williams,2022-03-20,1,14,24457,105315,20,18,16,0.0,0.0,3647.0,1556.6666666666715,14.0,57,43,0.24561403508771928,4.861,7.497,0.28830794420913974,2,0,Standard
5875,1074,855,51,3,2022,1,Bahrain Grand Prix,Bahrain International Circuit,Alfa Romeo,2022-03-20,3,45,28647,121756,15,9,10,0.0,0.0,25071.0,973.0,8.0,57,12,0.7894736842105263,5.693,14.837,0.2125531032512502,6,1,Emergency
5884,1075,830,9,77,2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Red Bull,2022-03-27,1,16,20731,104577,4,2,1,0.0,0.0,9943.0,514.3333333333285,16.0,50,34,0.32,3.409,5.534,0.37985440777250923,2,1,Standard
5903,1076,839,214,1,2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Alpine F1 Team,2022-04-10,1,17,19128,101475,8,17,7,14.0,16.0,16303.0,808.0,17.0,58,41,0.29310344827586204,0.11,13.433,0.9701865656968545,-9,0,Undercut
5907,1076,842,213,1,2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,AlphaTauri,2022-04-10,1,21,18926,100851,11,15,9,4.0,8.0,15657.0,859.6666666666715,21.0,58,37,0.3620689655172414,0.366,6.14,0.8721204440780703,-4,0,Standard
5910,1076,847,131,1,2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Mercedes,2022-04-10,1,23,18479,101064,6,3,3,22.0,38.0,16559.0,182.33333333332848,23.0,58,35,0.39655172413793105,6.615,3.611,0.34819245935203336,3,1,Standard
5911,1076,848,3,1,2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Williams,2022-04-10,1,57,19845,98438,20,9,10,0.0,0.0,15849.0,79.33333333332848,57.0,58,1,0.9827586206896551,6.235,0.971,0.6455736724313184,11,0,Overcut
5945,1078,815,9,79,2022,5,Miami Grand Prix,Miami International Autodrome,Red Bull,2022-05-08,1,27,18519,99943,4,4,4,54.0,113.0,6112.0,530.0,27.0,57,30,0.47368421052631576,0.014,22.417,1.0288973123337375,0,0,Standard
5947,1078,817,1,79,2022,5,Miami Grand Prix,Miami International Autodrome,McLaren,2022-05-08,1,30,19484,100604,14,10,13,11.0,46.0,5783.0,218.0,30.0,57,27,0.5263157894736842,1.043,1.778,0.8494474627051862,4,0,Standard
5962,1078,849,3,79,2022,5,Miami Grand Prix,Miami International Autodrome,Williams,2022-05-08,1,34,19185,100889,19,19,14,0.0,1.0,5633.0,474.3333333333285,34.0,57,23,0.5964912280701754,12.251,,,0,0,Standard
5989,1079,832,6,4,2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2022-05-22,2,31,21867,92700,3,5,4,53.0,157.0,5068.0,1370.0,21.0,66,35,0.4696969696969697,12.519,4.845,0.2450563668242225,-2,0,Standard
5998,1079,842,213,4,2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,AlphaTauri,2022-05-22,2,29,27947,94406,14,14,13,6.0,16.0,5074.0,1611.6666666666715,19.0,66,37,0.4393939393939394,3.068,29.648,0.27844959879387915,0,0,Standard
6001,1079,846,1,4,2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,McLaren,2022-05-22,1,12,21916,92651,11,7,8,35.0,46.0,3004.0,253.33333333332848,12.0,66,54,0.18181818181818182,8.381,4.804,0.2788934126496281,4,0,Standard
6021,1080,1,131,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Mercedes,2022-05-29,2,22,24507,105059,8,8,8,46.0,120.0,14813.0,1469.0,7.0,64,42,0.34375,12.454,5.062,0.23928939632126023,0,0,Standard
6035,1080,830,9,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Red Bull,2022-05-29,1,18,27009,109118,4,4,3,110.0,195.0,17738.0,685.0,18.0,64,46,0.28125,8.383,2.795,0.3700803333812152,0,0,Standard
6036,1080,830,9,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Red Bull,2022-05-29,2,22,26930,104688,4,3,3,110.0,195.0,19883.0,2105.3333333333285,4.0,64,42,0.34375,1.33,3.652,0.6441458563209695,1,0,Undercut
6038,1080,832,6,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Ferrari,2022-05-29,1,21,24666,107551,2,3,2,65.0,169.0,15900.0,158.33333333332848,21.0,64,43,0.328125,9.285,6.466,0.23116950463882224,-1,0,Standard
6042,1080,840,117,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Aston Martin,2022-05-29,1,1,26731,205123,18,19,14,2.0,6.0,0.0,0.0,1.0,64,63,0.015625,12.347,21.154,0.12006177914275044,-1,0,Standard
6055,1080,846,1,6,2022,7,Monaco Grand Prix,Circuit de Monaco,McLaren,2022-05-29,4,51,24607,95948,5,6,6,39.0,50.0,19203.0,1424.3333333333285,21.0,64,13,0.796875,25.241,14.05,0.10455348652365037,-1,0,Standard
6065,1080,852,213,6,2022,7,Monaco Grand Prix,Circuit de Monaco,AlphaTauri,2022-05-29,1,6,25068,120171,11,17,17,11.0,17.0,16230.0,2270.0,6.0,64,58,0.09375,2.523,1.226,0.7330852906289793,-6,0,Standard
6068,1080,852,213,6,2022,7,Monaco Grand Prix,Circuit de Monaco,AlphaTauri,2022-05-29,4,56,25266,110325,11,17,17,11.0,17.0,31919.0,705.6666666666715,27.0,64,8,0.875,29.143,,,-6,0,Standard
6071,1080,855,51,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Alfa Romeo,2022-05-29,1,19,25594,113108,20,17,16,1.0,39.0,18120.0,631.3333333333285,19.0,64,45,0.296875,0.64,1.162,1.0722907876627332,3,0,Undercut
6082,1081,830,9,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Red Bull,2022-06-12,1,18,21468,113486,3,1,1,125.0,235.0,5238.0,916.0,18.0,51,33,0.35294117647058826,,3.073,,2,0,Standard
6086,1081,842,213,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,AlphaTauri,2022-06-12,1,9,22698,127392,6,5,5,6.0,17.0,17544.0,387.6666666666715,9.0,51,42,0.17647058823529413,6.606,4.852,0.30235690102554214,1,1,Standard
6100,1082,1,131,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Mercedes,2022-06-19,1,9,23845,115793,4,6,3,62.0,161.0,37630.0,217.0,9.0,70,61,0.12857142857142856,1.736,0.106,1.269656208030625,-2,1,Undercut
6110,1082,830,9,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Red Bull,2022-06-19,1,9,24217,112842,1,3,1,150.0,279.0,35085.0,196.33333333332848,9.0,70,61,0.12857142857142856,6.318,3.46,0.3608646043847899,-2,1,Standard
6111,1082,830,9,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Red Bull,2022-06-19,2,43,23704,93478,1,2,1,150.0,279.0,16122.0,767.6666666666715,34.0,70,27,0.6142857142857143,9.4,1.644,0.47436867217502615,-1,0,Standard
6120,1082,846,1,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,McLaren,2022-06-19,1,19,43032,122715,14,18,15,50.0,65.0,43287.0,727.0,19.0,70,51,0.2714285714285714,2.623,,,-4,1,Emergency
6122,1082,847,131,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Mercedes,2022-06-19,1,19,23951,94337,8,5,4,99.0,161.0,16564.0,241.66666666667152,19.0,70,51,0.2714285714285714,14.653,13.924,0.13089168172040153,3,1,Standard
6129,1082,852,213,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,AlphaTauri,2022-06-19,2,47,23450,95346,20,15,18,11.0,27.0,17037.0,1313.3333333333285,38.0,70,23,0.6714285714285714,0.094,5.881,1.0594044964447846,5,0,Standard
6131,1082,855,51,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Alfa Romeo,2022-06-19,2,49,23980,123273,10,10,8,1.0,41.0,44635.0,938.3333333333285,30.0,70,21,0.7,7.14,5.58,0.27482580674070034,0,1,Emergency
